"","age","gender","country","E1","E2","E3","N1","N2","N3","A1","A2","A3","C1","C2","C3","O1","O2","O3","extroversion","neuroticism","agreeableness","conscientiousness","openness"
"13737",25,"Female","US",3,4,4,5,5,4,4,5,5,5,5,4,4,4,4,0.73,0.93,0.93,0.93,0.8
"13738",43,"Female","AU",3,4,4,4,4,5,5,5,5,3,5,4,4,4,3,0.73,0.87,1,0.8,0.73
"13739",46,"Female","US",2,3,3,2,5,2,3,4,3,5,5,5,3,5,4,0.53,0.6,0.67,1,0.8
"13740",36,"Female","US",1,3,3,3,5,2,5,5,3,4,5,4,5,3,5,0.47,0.67,0.87,0.87,0.87
"13741",45,"Female","HK",3,5,3,2,2,2,4,3,3,4,3,4,4,3,3,0.73,0.4,0.67,0.73,0.67
"13742",17,"Female","PH",3,4,4,4,4,4,5,4,4,3,5,3,5,5,5,0.73,0.8,0.87,0.73,1
"13743",28,"Female","AU",3,3,3,4,5,3,5,5,3,2,5,5,5,4,3,0.6,0.8,0.87,0.8,0.8
"13744",23,"Female","US",2,5,5,3,5,4,5,5,5,2,5,4,5,4,5,0.8,0.8,1,0.73,0.93
"13745",24,"Female","TH",1,2,2,3,4,4,4,3,1,4,4,1,4,4,3,0.33,0.73,0.53,0.6,0.73
"13746",20,"Male","GB",3,5,5,4,5,4,5,5,5,1,5,3,5,5,5,0.87,0.87,1,0.6,1
"13747",16,"Male","IN",4,5,2,2,4,3,4,3,5,2,4,1,4,5,5,0.73,0.6,0.8,0.47,0.93
"13748",16,"Male","AU",1,3,4,4,4,4,4,3,3,3,4,4,4,4,4,0.53,0.8,0.67,0.73,0.8
"13749",20,"Female","BR",1,1,2,4,5,2,2,3,3,3,5,5,5,5,5,0.27,0.73,0.53,0.87,1
"13750",37,"Male","IN",4,5,4,3,3,3,4,4,3,4,3,4,4,5,4,0.87,0.6,0.73,0.73,0.87
"13751",21,"Male","BR",3,1,1,1,1,1,4,5,3,2,4,1,5,5,5,0.33,0.2,0.8,0.47,1
"13752",24,"Female","ZA",2,4,5,4,5,1,5,4,5,1,5,5,3,2,4,0.73,0.67,0.93,0.73,0.6
"13753",25,"Male","GB",3,5,4,3,5,1,5,4,3,2,5,2,4,5,3,0.8,0.6,0.8,0.6,0.8
"13754",18,"Male","BR",3,2,2,5,4,3,5,3,3,3,2,5,3,1,4,0.47,0.8,0.73,0.67,0.53
"13755",25,"Female","IN",1,3,2,2,3,4,3,4,2,2,2,4,3,3,2,0.4,0.6,0.6,0.53,0.53
"13756",17,"Female","CA",1,2,4,5,5,5,5,3,3,3,5,4,5,4,4,0.47,1,0.73,0.8,0.87
"13757",23,"Male","AU",3,4,5,5,5,5,5,5,5,4,4,3,3,5,2,0.8,1,1,0.73,0.67
"13758",16,"Male","BR",1,4,5,3,5,5,5,5,3,2,2,2,5,5,5,0.67,0.87,0.87,0.4,1
"13759",39,"Male","BR",3,1,5,5,3,1,5,5,5,2,1,1,1,5,4,0.6,0.6,1,0.27,0.67
"13760",17,"Female","NZ",1,4,5,4,4,1,5,2,4,4,5,2,5,5,5,0.67,0.6,0.73,0.73,1
"13761",28,"Male","SG",4,5,4,3,3,3,5,3,4,3,4,3,5,5,5,0.87,0.6,0.8,0.67,1
"13762",19,"Male","AU",3,4,4,1,3,1,4,3,3,3,5,1,4,4,4,0.73,0.33,0.67,0.6,0.8
"13763",27,"Male","US",2,3,3,2,3,3,3,2,3,4,4,3,4,4,4,0.53,0.53,0.53,0.73,0.8
"13764",22,"Female","MY",2,4,2,4,3,2,1,3,3,2,4,3,3,3,2,0.53,0.6,0.47,0.6,0.53
"13765",47,"Female","GB",3,4,4,4,5,3,3,4,3,4,5,3,5,4,5,0.73,0.8,0.67,0.8,0.93
"13766",27,"Female","MY",3,2,4,2,4,4,4,4,4,2,4,4,3,5,4,0.6,0.67,0.8,0.67,0.8
"13767",21,"Male","MA",1,2,5,2,5,4,5,5,3,3,5,1,5,5,5,0.53,0.73,0.87,0.6,1
"13768",17,"Male","AU",2,3,2,5,5,3,4,4,3,2,2,2,3,4,2,0.47,0.87,0.73,0.4,0.6
"13769",23,"Male","BR",1,2,3,4,5,5,4,4,1,4,5,4,5,5,5,0.4,0.93,0.6,0.87,1
"13770",20,"Female","BR",3,3,2,5,4,5,3,2,2,3,5,4,5,5,4,0.53,0.93,0.47,0.8,0.93
"13771",52,"Female","IT",3,4,5,5,5,5,5,5,4,2,4,5,4,2,4,0.8,1,0.93,0.73,0.67
"13772",43,"Male","IT",4,4,2,4,3,4,4,4,4,3,4,2,3,4,2,0.67,0.73,0.8,0.6,0.6
"13773",19,"Female","BR",1,4,3,3,5,1,2,5,4,5,5,2,5,5,4,0.53,0.6,0.73,0.8,0.93
"13774",20,"Male","ID",1,1,2,5,5,2,4,4,1,5,5,3,4,3,4,0.27,0.8,0.6,0.87,0.73
"13775",27,"Male","PH",2,4,4,3,3,1,5,5,3,4,4,3,5,4,4,0.67,0.47,0.87,0.73,0.87
"13776",43,"Female","PH",3,4,4,5,5,5,4,4,4,4,4,5,4,4,4,0.73,1,0.8,0.87,0.8
"13777",25,"Female","MY",1,4,1,5,5,2,4,5,3,4,1,1,5,3,3,0.4,0.8,0.8,0.4,0.73
"13778",18,"Male","CN",2,3,4,4,5,5,4,5,4,3,5,4,4,5,4,0.6,0.93,0.87,0.8,0.87
"13779",23,"Male","EG",1,1,5,4,4,4,5,5,4,3,4,2,5,5,4,0.47,0.8,0.93,0.6,0.93
"13780",27,"Female","MY",2,4,4,2,4,2,4,4,4,2,2,2,5,4,4,0.67,0.53,0.8,0.4,0.87
"13781",17,"Male","GR",1,2,2,2,3,5,5,5,2,3,2,3,5,4,2,0.33,0.67,0.8,0.53,0.73
"13782",23,"Female","ID",3,5,4,2,3,2,4,3,4,3,4,4,4,4,3,0.8,0.47,0.73,0.73,0.73
"13783",15,"Female","AU",5,5,5,3,3,2,5,5,5,4,5,2,5,5,5,1,0.53,1,0.73,1
"13784",25,"Male","AU",1,4,3,2,4,1,3,4,3,4,5,4,3,4,4,0.53,0.47,0.67,0.87,0.73
"13785",28,"Female","DE",1,3,4,3,4,4,5,4,3,5,5,1,5,2,5,0.53,0.73,0.8,0.73,0.8
"13786",47,"Female","US",3,4,5,3,4,3,4,5,5,4,5,2,5,5,5,0.8,0.67,0.93,0.73,1
"13787",20,"Female","IT",4,4,5,3,4,2,4,4,5,3,3,1,5,5,5,0.87,0.6,0.87,0.47,1
"13788",67,"Female","AU",1,4,5,5,5,5,5,5,5,1,5,5,1,5,5,0.67,1,1,0.73,0.73
"13789",24,"Male","IN",1,2,1,5,5,5,2,4,3,4,4,3,5,5,5,0.27,1,0.6,0.73,1
"13790",16,"Female","US",1,2,2,5,5,5,1,5,2,2,5,4,4,3,2,0.33,1,0.53,0.73,0.6
"13791",36,"Female","AU",3,5,5,5,5,3,5,5,5,4,2,3,4,4,4,0.87,0.87,1,0.6,0.8
"13792",21,"Male","GR",2,3,5,3,4,4,4,4,4,4,4,1,5,4,3,0.67,0.73,0.8,0.6,0.8
"13793",16,"Male","SG",2,3,3,3,4,2,4,4,3,4,4,3,4,4,4,0.53,0.6,0.73,0.73,0.8
"13794",25,"Female","IN",3,4,4,4,4,4,4,3,4,2,2,1,4,4,3,0.73,0.8,0.73,0.33,0.73
"13795",40,"Female","PH",2,4,4,2,4,4,4,4,5,4,4,1,2,2,4,0.67,0.67,0.87,0.6,0.53
"13796",35,"Male","AE",2,5,5,5,5,5,5,5,5,4,5,4,5,5,5,0.8,1,1,0.87,1
"13797",25,"Male","IN",2,4,5,3,5,5,4,5,4,3,5,3,5,5,3,0.73,0.87,0.87,0.73,0.87
"13798",16,"Female","IN",1,1,1,5,5,5,5,5,3,1,5,1,5,5,5,0.2,1,0.87,0.47,1
"13799",16,"Female","AU",3,4,4,1,3,2,4,4,4,2,4,1,5,4,4,0.73,0.4,0.8,0.47,0.87
"13800",18,"Male","IN",3,3,5,1,5,1,4,5,5,5,5,1,5,5,5,0.73,0.47,0.93,0.73,1
"13801",19,"Male","US",3,4,3,1,2,1,4,5,4,4,4,1,5,4,5,0.67,0.27,0.87,0.6,0.93
"13802",19,"Male","CZ",1,1,1,1,5,1,5,1,4,4,5,3,4,4,3,0.2,0.47,0.67,0.8,0.73
"13803",21,"Male","BR",3,2,5,5,3,5,4,3,5,2,3,1,5,3,5,0.67,0.87,0.8,0.4,0.87
"13804",36,"Male","US",1,1,2,3,4,3,3,4,4,5,5,5,4,5,3,0.27,0.67,0.73,1,0.8
"13805",31,"Male","US",1,2,2,4,5,4,4,4,3,3,5,4,4,5,4,0.33,0.87,0.73,0.8,0.87
"13806",23,"Female","TR",5,5,5,4,4,2,5,5,3,4,5,2,5,5,5,1,0.67,0.87,0.73,1
"13807",29,"Female","BR",3,1,4,4,5,3,3,5,5,1,5,4,2,2,5,0.53,0.8,0.87,0.67,0.6
"13808",22,"Male","TR",2,2,2,5,5,5,4,2,3,5,5,5,4,3,5,0.4,1,0.6,1,0.8
"13809",21,"Female","PH",2,3,3,4,5,4,4,5,4,3,4,3,4,4,3,0.53,0.87,0.87,0.67,0.73
"13810",37,"Female","HK",1,4,5,4,4,2,4,5,5,3,3,3,5,5,4,0.67,0.67,0.93,0.6,0.93
"13811",22,"Female","US",4,5,3,2,3,4,4,4,4,4,4,3,3,5,4,0.8,0.6,0.8,0.73,0.8
"13812",18,"Male","FR",1,1,1,5,5,4,2,5,2,1,5,1,5,4,4,0.2,0.93,0.6,0.47,0.87
"13813",26,"Male","CN",2,1,3,3,4,4,2,5,3,4,4,4,5,4,4,0.4,0.73,0.67,0.8,0.87
"13814",29,"Male","IN",4,4,3,4,4,4,4,4,4,4,5,4,4,5,3,0.73,0.8,0.8,0.87,0.8
"13815",25,"Female","IE",2,3,3,2,4,3,4,4,3,1,2,2,5,4,4,0.53,0.6,0.73,0.33,0.87
"13816",42,"Male","IN",1,1,3,1,5,5,5,5,3,1,5,3,5,5,5,0.33,0.73,0.87,0.6,1
"13817",24,"Male","IN",2,3,2,4,4,4,5,5,4,1,5,2,4,4,5,0.47,0.8,0.93,0.53,0.87
"13818",14,"Male","SG",3,4,3,2,3,2,3,4,4,3,4,3,3,4,4,0.67,0.47,0.73,0.67,0.73
"13819",26,"Male","BR",1,2,2,1,5,1,2,2,3,3,5,4,5,4,5,0.33,0.47,0.47,0.8,0.93
"13820",25,"Male","IN",4,3,4,5,4,4,4,3,4,4,4,4,5,5,4,0.73,0.87,0.73,0.8,0.93
"13821",22,"Male","IN",4,3,5,2,3,5,4,4,2,1,5,2,5,5,5,0.8,0.67,0.67,0.53,1
"13822",22,"Female","AU",1,2,2,3,2,2,3,3,3,2,4,2,4,3,3,0.33,0.47,0.6,0.53,0.67
"13823",22,"Male","IN",2,4,1,2,4,3,4,5,4,3,3,2,3,3,2,0.47,0.6,0.87,0.53,0.53
"13824",43,"Male","GR",5,3,3,5,4,4,4,4,5,4,5,5,5,5,5,0.73,0.87,0.87,0.93,1
"13825",22,"Male","IN",5,5,5,2,2,2,4,2,2,4,5,3,5,5,5,1,0.4,0.53,0.8,1
"13826",28,"Male","AU",4,2,4,4,4,4,2,4,4,4,4,5,5,4,5,0.67,0.8,0.67,0.87,0.93
"13827",22,"Female","CA",3,4,5,5,5,5,4,5,5,3,4,4,5,2,5,0.8,1,0.93,0.73,0.8
"13828",28,"Female","LK",5,5,5,2,3,5,5,5,5,3,5,3,5,5,5,1,0.67,1,0.73,1
"13829",20,"Male","AU",3,3,1,5,5,5,4,5,2,1,3,2,5,1,2,0.47,1,0.73,0.4,0.53
"13830",48,"Male","IT",1,5,5,5,5,5,1,5,5,5,5,5,5,5,5,0.73,1,0.73,1,1
"13831",43,"Female","US",3,5,5,2,2,1,5,5,5,4,4,3,5,5,5,0.87,0.33,1,0.73,1
"13832",19,"Male","BR",1,1,2,1,5,5,2,5,5,3,3,4,5,4,5,0.27,0.73,0.8,0.67,0.93
"13833",28,"Male","AR",1,5,5,5,5,2,3,5,3,5,5,1,5,5,5,0.73,0.8,0.73,0.73,1
"13834",18,"Female","CL",1,2,2,5,5,4,3,4,2,2,4,4,3,4,2,0.33,0.93,0.6,0.67,0.6
"13835",22,"Female","PT",1,3,4,2,3,3,3,4,3,1,3,2,5,3,4,0.53,0.53,0.67,0.4,0.8
"13836",25,"Male","IN",1,3,5,5,5,5,1,5,5,3,3,5,5,4,5,0.6,1,0.73,0.73,0.93
"13837",21,"Male","IN",2,3,1,2,5,2,5,4,2,1,2,1,2,2,4,0.4,0.6,0.73,0.27,0.53
"13838",20,"Male","US",1,1,3,2,4,2,3,3,2,4,4,3,4,4,4,0.33,0.53,0.53,0.73,0.8
"13839",23,"Male","IN",1,3,5,3,1,1,2,4,5,1,3,1,5,4,5,0.6,0.33,0.73,0.33,0.93
"13840",26,"Male","AU",1,2,3,4,3,3,5,5,3,4,5,3,5,5,5,0.4,0.67,0.87,0.8,1
"13841",18,"Male","GR",2,3,4,5,4,1,3,4,5,2,3,1,4,4,2,0.6,0.67,0.8,0.4,0.67
"13842",31,"Female","PK",3,3,4,4,5,5,5,4,4,4,1,5,3,5,5,0.67,0.93,0.87,0.67,0.87
"13843",22,"Female","CA",4,4,5,4,5,3,4,4,3,2,4,3,4,4,4,0.87,0.8,0.73,0.6,0.8
"13844",41,"Male","IN",3,3,2,4,4,3,5,4,5,4,4,4,4,5,4,0.53,0.73,0.93,0.8,0.87
"13845",27,"Male","IN",4,3,3,2,4,2,4,3,4,3,3,3,3,4,5,0.67,0.53,0.73,0.6,0.8
"13846",23,"Female","IN",3,5,4,3,3,3,5,5,5,4,5,3,5,4,5,0.8,0.6,1,0.8,0.93
"13847",25,"Male","GB",3,5,2,5,1,1,1,3,3,5,5,5,3,5,5,0.67,0.47,0.47,1,0.87
"13848",60,"Male","US",1,3,3,3,4,2,4,5,4,4,4,3,3,3,4,0.47,0.6,0.87,0.73,0.67
"13849",18,"Female","AU",2,4,4,3,3,4,4,4,4,5,5,5,5,4,4,0.67,0.67,0.8,1,0.87
"13850",23,"Male","CL",2,4,1,1,2,3,5,1,3,1,2,1,4,5,2,0.47,0.4,0.6,0.27,0.73
"13851",57,"Male","AU",1,1,2,3,2,2,1,3,3,3,2,3,4,4,3,0.27,0.47,0.47,0.53,0.73
"13852",20,"Male","PH",1,2,2,2,4,3,5,5,2,3,5,2,4,4,4,0.33,0.6,0.8,0.67,0.8
"13853",17,"Female","PH",2,4,3,4,4,4,4,4,3,3,2,4,4,3,3,0.6,0.8,0.73,0.6,0.67
"13854",46,"Female","IT",2,5,1,2,3,1,1,2,2,1,5,4,2,3,2,0.53,0.4,0.33,0.67,0.47
"13855",27,"Male","IN",4,3,3,2,5,5,2,2,3,3,3,4,4,4,5,0.67,0.8,0.47,0.67,0.87
"13856",16,"Male","BR",1,1,2,4,5,4,3,4,5,4,4,1,4,4,5,0.27,0.87,0.8,0.6,0.87
"13857",21,"Male","IN",5,3,4,1,3,1,3,3,5,3,5,4,5,5,4,0.8,0.33,0.73,0.8,0.93
"13858",15,"Male","AU",1,4,2,1,1,1,5,5,5,4,5,2,2,5,4,0.47,0.2,1,0.73,0.73
"13859",16,"Male","US",5,4,5,3,4,2,5,5,4,3,3,2,5,4,5,0.93,0.6,0.93,0.53,0.93
"13860",22,"Male","IN",4,5,5,3,5,3,5,5,4,4,5,5,5,5,5,0.93,0.73,0.93,0.93,1
"13861",25,"Male","HK",4,4,3,2,4,2,4,4,3,5,5,4,3,5,4,0.73,0.53,0.73,0.93,0.8
"13862",22,"Female","JP",2,3,4,4,4,1,4,4,3,4,3,4,5,5,5,0.6,0.6,0.73,0.73,1
"13863",30,"Female","IN",4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,0.8,0.8,0.87,0.8,0.8
"13864",41,"Female","AU",3,4,4,1,1,3,5,5,4,3,3,3,4,5,4,0.73,0.33,0.93,0.6,0.87
"13865",15,"Female","BN",2,3,2,4,4,4,4,4,3,4,3,3,4,3,3,0.47,0.8,0.73,0.67,0.67
"13866",14,"Female","PH",3,4,3,5,5,5,5,2,3,2,4,4,4,4,4,0.67,1,0.67,0.67,0.8
"13867",34,"Female","PH",3,4,5,2,3,2,3,3,4,4,4,3,3,3,3,0.8,0.47,0.67,0.73,0.6
"13868",22,"Male","US",1,4,3,5,5,4,5,5,4,4,5,4,5,4,3,0.53,0.93,0.93,0.87,0.8
"13869",31,"Female","IN",1,4,3,1,5,4,3,5,4,5,2,4,5,5,5,0.53,0.67,0.8,0.73,1
"13870",23,"Male","AU",5,3,4,5,5,1,4,2,4,4,4,2,5,3,4,0.8,0.73,0.67,0.67,0.8
"13871",29,"Female","BR",3,1,4,4,3,1,4,5,4,3,5,1,5,5,5,0.53,0.53,0.87,0.6,1
"13872",26,"Male","IN",4,3,3,2,4,1,4,5,5,4,4,4,4,4,4,0.67,0.47,0.93,0.8,0.8
"13873",26,"Male","IN",5,1,5,5,5,5,5,1,5,1,5,1,5,1,5,0.73,1,0.73,0.47,0.73
"13874",25,"Male","IN",3,5,3,1,3,2,5,3,3,2,3,1,3,5,3,0.73,0.4,0.73,0.4,0.73
"13875",29,"Male","IN",3,4,2,4,4,2,4,4,3,2,5,2,4,4,4,0.6,0.67,0.73,0.6,0.8
"13876",21,"Male","IE",4,2,5,2,4,2,5,5,5,3,4,3,3,3,3,0.73,0.53,1,0.67,0.6
"13877",15,"Male","MY",3,5,4,2,3,2,5,5,5,4,5,3,5,5,5,0.8,0.47,1,0.8,1
"13878",16,"Female","NZ",3,5,2,1,2,3,4,4,3,2,3,2,4,5,3,0.67,0.4,0.73,0.47,0.8
"13879",24,"Female","IN",1,5,1,5,5,5,2,5,3,5,2,2,5,3,3,0.47,1,0.67,0.6,0.73
"13880",31,"Male","PT",2,3,2,4,5,4,5,4,3,2,4,1,5,5,5,0.47,0.87,0.8,0.47,1
"13881",32,"Female","BR",4,4,5,4,4,4,5,5,5,5,2,4,5,5,5,0.87,0.8,1,0.73,1
"13882",27,"Male","PH",4,4,4,4,5,2,4,4,5,3,5,5,5,4,5,0.8,0.73,0.87,0.87,0.93
"13883",29,"Female","IN",3,4,4,2,2,3,2,4,4,3,3,3,4,2,2,0.73,0.47,0.67,0.6,0.53
"13884",22,"Male","US",2,4,4,2,4,2,4,4,3,3,5,2,4,3,3,0.67,0.53,0.73,0.67,0.67
"13885",21,"Female","IN",3,3,4,2,2,2,4,3,4,4,4,4,4,5,4,0.67,0.4,0.73,0.8,0.87
"13886",46,"Male","IN",1,4,3,3,3,4,4,3,5,1,4,2,5,4,4,0.53,0.67,0.8,0.47,0.87
"13887",28,"Male","IN",1,1,3,5,4,5,2,5,5,4,4,1,4,4,4,0.33,0.93,0.8,0.6,0.8
"13888",25,"Female","IN",1,1,2,4,5,4,3,4,3,4,5,4,4,4,4,0.27,0.87,0.67,0.87,0.8
"13889",24,"Female","IN",3,5,5,2,5,3,5,5,5,5,5,5,5,5,5,0.87,0.67,1,1,1
"13890",15,"Female","NZ",3,3,4,3,4,2,4,4,4,3,4,3,5,5,4,0.67,0.6,0.8,0.67,0.93
"13891",27,"Male","IN",2,2,2,2,2,3,2,4,3,3,3,2,4,3,3,0.4,0.47,0.6,0.53,0.67
"13892",29,"Male","AU",3,2,4,5,5,3,5,3,3,3,4,3,5,2,4,0.6,0.87,0.73,0.67,0.73
"13893",27,"Male","ID",4,4,5,1,2,1,4,1,5,4,3,3,5,3,4,0.87,0.27,0.67,0.67,0.8
"13894",26,"Female","ID",2,3,3,2,2,2,3,4,4,4,4,3,3,5,4,0.53,0.4,0.73,0.73,0.8
"13895",25,"Male","ID",2,3,4,4,4,4,3,3,2,3,3,4,4,4,4,0.6,0.8,0.53,0.67,0.8
"13896",47,"Female","AU",3,3,4,3,4,2,3,5,4,3,5,5,4,4,3,0.67,0.6,0.8,0.87,0.73
"13897",21,"Female","CA",2,4,4,3,4,4,4,4,4,3,4,3,5,4,4,0.67,0.73,0.8,0.67,0.87
"13898",18,"Female","US",3,5,5,1,5,1,5,5,5,2,2,5,5,4,5,0.87,0.47,1,0.6,0.93
"13899",30,"Male","IN",3,2,1,2,5,2,4,4,5,2,5,2,3,5,3,0.4,0.6,0.87,0.6,0.73
"13900",27,"Male","IN",3,2,5,3,4,2,5,4,3,3,5,4,5,5,4,0.67,0.6,0.8,0.8,0.93
"13901",25,"Male","IN",3,4,3,2,5,4,4,3,5,4,5,4,4,5,4,0.67,0.73,0.8,0.87,0.87
"13902",22,"Female","DE",3,5,5,2,4,2,5,5,4,3,5,3,4,5,4,0.87,0.53,0.93,0.73,0.87
"13903",29,"Male","IN",4,3,4,5,5,5,4,5,4,1,4,3,5,3,3,0.73,1,0.87,0.53,0.73
"13904",21,"Female","VN",3,4,4,1,2,1,4,5,4,4,5,4,5,4,5,0.73,0.27,0.87,0.87,0.93
"13905",27,"Male","IN",3,5,5,3,5,3,4,3,3,4,5,3,5,4,5,0.87,0.73,0.67,0.8,0.93
"13906",30,"Male","BH",3,4,4,3,3,1,5,5,4,3,4,3,4,4,4,0.73,0.47,0.93,0.67,0.8
"13907",21,"Female","SA",2,1,4,1,2,2,2,3,4,3,5,1,5,5,5,0.47,0.33,0.6,0.6,1
"13908",16,"Female","PH",4,2,4,1,2,5,5,2,4,5,5,3,5,5,5,0.67,0.53,0.73,0.87,1
"13909",20,"Female","SI",2,3,3,4,4,4,3,4,3,2,4,3,4,4,3,0.53,0.8,0.67,0.6,0.73
"13910",22,"Male","IN",3,4,3,2,1,1,5,3,3,4,4,3,3,5,3,0.67,0.27,0.73,0.73,0.73
"13911",25,"Male","IN",1,3,3,3,4,3,4,3,4,3,3,4,4,4,4,0.47,0.67,0.73,0.67,0.8
"13912",27,"Male","IN",3,5,5,4,4,2,5,5,3,4,5,4,5,5,5,0.87,0.67,0.87,0.87,1
"13913",44,"Male","DK",4,3,5,1,3,1,4,4,3,2,5,1,5,5,5,0.8,0.33,0.73,0.53,1
"13914",23,"Male","IN",1,5,1,1,5,5,1,5,4,1,5,2,1,3,1,0.47,0.73,0.67,0.53,0.33
"13915",43,"Male","AU",3,2,3,4,4,2,4,4,3,2,2,4,4,4,5,0.53,0.67,0.73,0.53,0.87
"13916",45,"Female","ZA",1,3,2,5,5,5,5,5,5,3,2,2,4,5,3,0.4,1,1,0.47,0.8
"13917",42,"Male","IT",3,3,4,3,4,2,5,4,5,2,4,2,3,3,5,0.67,0.6,0.93,0.53,0.73
"13918",17,"Female","PH",3,4,3,2,4,1,5,5,2,5,5,5,3,4,4,0.67,0.47,0.8,1,0.73
"13919",25,"Male","IN",3,3,4,2,3,1,5,3,5,4,4,3,3,4,3,0.67,0.4,0.87,0.73,0.67
"13920",26,"Female","KR",4,5,5,2,4,3,5,3,5,4,5,4,5,4,4,0.93,0.6,0.87,0.87,0.87
"13921",25,"Female","ID",2,2,2,4,5,5,3,4,2,1,2,1,4,1,1,0.4,0.93,0.6,0.27,0.4
"13922",29,"Female","IN",3,4,5,5,5,5,3,5,5,2,5,5,3,5,5,0.8,1,0.87,0.8,0.87
"13923",23,"Male","IN",3,4,2,1,5,1,4,5,4,4,5,1,5,5,5,0.6,0.47,0.87,0.67,1
"13924",14,"Female","PH",1,2,2,5,4,4,4,3,3,3,3,3,5,5,5,0.33,0.87,0.67,0.6,1
"13925",26,"Female","IN",4,4,5,5,5,5,4,5,5,5,5,5,3,5,3,0.87,1,0.93,1,0.73
"13926",28,"Male","IN",4,4,4,4,4,4,5,4,4,3,3,5,5,4,5,0.8,0.8,0.87,0.73,0.93
"13927",21,"Female","MY",3,3,3,5,5,5,3,1,3,2,1,1,5,5,5,0.6,1,0.47,0.27,1
"13928",32,"Male","HK",5,5,5,4,5,3,3,5,5,1,5,2,5,2,5,1,0.8,0.87,0.53,0.8
"13929",29,"Male","US",1,4,4,3,5,2,5,5,5,4,5,3,5,5,5,0.6,0.67,1,0.8,1
"13930",24,"Female","AU",2,5,4,4,4,3,5,5,3,3,4,3,4,4,4,0.73,0.73,0.87,0.67,0.8
"13931",36,"Female","ZA",1,2,1,4,3,4,3,3,2,1,3,2,4,3,3,0.27,0.73,0.53,0.4,0.67
"13932",24,"Female","AU",3,3,3,3,5,4,3,4,3,3,3,2,5,3,3,0.6,0.8,0.67,0.53,0.73
"13933",27,"Male","IN",3,4,4,3,3,3,5,4,4,3,4,4,5,4,3,0.73,0.6,0.87,0.73,0.8
"13934",19,"Female","AR",3,5,5,5,4,3,4,4,3,3,3,2,5,3,5,0.87,0.8,0.73,0.53,0.87
"13935",28,"Male","US",5,4,5,4,5,5,5,5,5,4,3,4,5,5,5,0.93,0.93,1,0.73,1
"13936",22,"Male","CA",3,3,3,3,3,3,4,4,3,4,4,3,1,4,3,0.6,0.6,0.73,0.73,0.53
"13937",26,"Male","IN",2,4,3,4,4,5,5,3,3,2,3,2,3,4,3,0.6,0.87,0.73,0.47,0.67
"13938",31,"Male","IN",3,5,5,4,4,4,5,4,4,5,3,4,5,5,5,0.87,0.8,0.87,0.8,1
"13939",27,"Male","IN",2,2,3,4,4,4,4,5,4,3,3,1,3,4,2,0.47,0.8,0.87,0.47,0.6
"13940",21,"Male","IN",2,4,4,4,2,2,4,4,5,3,5,2,4,5,3,0.67,0.53,0.87,0.67,0.8
"13941",30,"Female","MN",3,5,5,2,5,4,5,5,2,5,5,4,5,5,5,0.87,0.73,0.8,0.93,1
"13942",19,"Female","US",1,3,1,5,5,1,5,3,1,1,3,3,3,1,5,0.33,0.73,0.6,0.47,0.6
"13943",24,"Female","SG",3,5,5,1,1,3,5,2,3,2,5,2,4,5,4,0.87,0.33,0.67,0.6,0.87
"13944",14,"Male","US",4,4,4,2,3,2,4,4,3,2,3,3,4,4,4,0.8,0.47,0.73,0.53,0.8
"13945",30,"Male","LB",4,4,4,5,5,4,3,4,4,5,5,3,5,4,4,0.8,0.93,0.73,0.87,0.87
"13946",26,"Female","PH",2,4,4,5,4,5,3,4,3,4,4,4,4,3,4,0.67,0.93,0.67,0.8,0.73
"13947",19,"Male","IN",1,2,3,5,5,2,2,4,5,4,3,5,5,5,5,0.4,0.8,0.73,0.8,1
"13948",20,"Male","US",1,2,2,5,5,5,5,4,5,4,5,3,5,4,5,0.33,1,0.93,0.8,0.93
"13949",18,"Female","AU",1,2,2,2,2,1,4,4,3,3,4,3,2,5,1,0.33,0.33,0.73,0.67,0.53
"13950",26,"Male","IN",3,5,4,2,4,4,4,4,4,4,4,4,4,3,4,0.8,0.67,0.8,0.8,0.73
"13951",27,"Female","IN",5,4,5,5,4,4,4,5,5,3,5,2,4,5,4,0.93,0.87,0.93,0.67,0.87
"13952",30,"Male","AE",4,4,4,3,4,4,4,5,5,4,3,4,5,5,4,0.8,0.73,0.93,0.73,0.93
"13953",21,"Male","PH",1,3,2,4,2,1,2,4,2,3,2,3,3,2,4,0.4,0.47,0.53,0.53,0.6
"13954",30,"Male","US",3,3,1,1,5,1,5,5,5,5,5,3,1,5,5,0.47,0.47,1,0.87,0.73
"13955",26,"Female","VE",3,2,5,5,5,4,4,4,3,2,2,3,5,3,5,0.67,0.93,0.73,0.47,0.87
"13956",26,"Male","EC",1,2,1,2,4,3,2,1,3,3,4,3,5,5,5,0.27,0.6,0.4,0.67,1
"13957",31,"Male","AU",3,4,4,1,3,2,4,4,4,5,5,4,5,5,5,0.73,0.4,0.8,0.93,1
"13958",20,"Female","IN",1,4,3,3,5,4,4,5,5,3,5,2,4,3,4,0.53,0.8,0.93,0.67,0.73
"13959",22,"Male","TH",4,2,3,4,4,4,4,4,3,2,4,3,4,5,5,0.6,0.8,0.73,0.6,0.93
"13960",26,"Male","IN",2,4,3,2,4,2,3,5,5,1,5,1,3,4,1,0.6,0.53,0.87,0.47,0.53
